Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-7AR
     1.200,    -0.760,    -1.041,    -1.262,    -1.417,    -1.504,    -1.491,    -1.374,    -1.161,    -0.872,    -0.560,    -0.325,    -0.157,     0.022,     0.178,     0.381,     0.602,     0.785,     0.957,     1.014,       NaN,       NaN,
     1.050,    -0.764,    -0.974,    -1.164,    -1.315,    -1.420,    -1.439,    -1.354,    -1.160,    -0.871,    -0.549,    -0.311,    -0.144,     0.031,     0.206,     0.413,     0.638,     0.832,     1.001,     1.092,     1.043,       NaN,
     0.900,    -0.531,    -0.671,    -0.816,    -0.936,    -1.029,    -1.073,    -1.034,    -0.888,    -0.624,    -0.308,    -0.084,     0.020,     0.133,     0.264,     0.412,     0.579,     0.750,     0.909,     1.025,     0.990,     0.767,
     0.750,    -0.215,    -0.273,    -0.363,    -0.434,    -0.479,    -0.496,    -0.474,    -0.377,    -0.181,     0.071,     0.267,     0.288,     0.333,     0.393,     0.475,     0.575,     0.701,     0.832,     0.915,     0.846,     0.638,
     0.600,     0.063,     0.079,     0.051,     0.035,     0.031,     0.039,     0.057,     0.116,     0.241,     0.413,     0.589,     0.544,     0.528,     0.527,     0.550,     0.592,     0.671,     0.753,     0.768,     0.679,     0.504,
     0.450,     0.245,     0.295,     0.318,     0.334,     0.352,     0.357,     0.365,     0.389,     0.463,     0.575,     0.725,     0.657,     0.620,     0.612,     0.617,     0.628,     0.662,     0.681,     0.635,     0.535,     0.414,
     0.300,     0.299,     0.344,     0.386,     0.415,     0.440,     0.461,     0.471,     0.480,     0.485,     0.515,     0.591,     0.574,     0.572,     0.591,     0.620,     0.628,     0.638,     0.609,     0.523,     0.439,     0.416,
     0.150,     0.189,     0.224,     0.262,     0.289,     0.307,     0.326,     0.332,     0.350,     0.321,     0.275,     0.254,     0.313,     0.376,     0.421,     0.463,     0.482,     0.502,     0.480,     0.441,     0.423,     0.486,
     0.000,    -0.141,    -0.119,    -0.103,    -0.096,    -0.102,    -0.102,    -0.086,    -0.040,     0.000,     0.005,     0.000,     0.024,     0.074,     0.127,     0.188,     0.259,     0.340,     0.419,     0.509,     0.636,     0.834,
    -0.150,    -0.753,    -0.761,    -0.758,    -0.762,    -0.773,    -0.744,    -0.662,    -0.512,    -0.319,    -0.132,    -0.030,    -0.145,    -0.236,    -0.257,    -0.206,    -0.065,     0.122,     0.349,     0.590,     0.874,     1.237,
    -0.300,    -1.557,    -1.560,    -1.540,    -1.496,    -1.442,    -1.309,    -1.105,    -0.773,    -0.421,    -0.102,     0.050,    -0.192,    -0.445,    -0.604,    -0.631,    -0.505,    -0.292,     0.005,     0.377,     0.820,     1.342,
    -0.450,    -2.075,    -1.970,    -1.843,    -1.707,    -1.579,    -1.378,    -1.096,    -0.692,    -0.250,     0.101,     0.229,    -0.120,    -0.518,    -0.829,    -1.009,    -1.030,    -0.902,    -0.628,    -0.203,     0.344,     0.982,
    -0.600,    -1.652,    -1.427,    -1.199,    -1.013,    -0.848,    -0.638,    -0.373,    -0.047,     0.306,     0.467,     0.524,     0.134,    -0.356,    -0.807,    -1.163,    -1.385,    -1.402,    -1.222,    -0.860,    -0.326,     0.329,
    -0.750,    -1.098,    -0.815,    -0.569,    -0.421,    -0.293,    -0.138,     0.060,     0.321,     0.623,     0.898,     0.907,     0.575,     0.084,    -0.457,    -0.963,    -1.375,    -1.554,    -1.490,    -1.239,    -0.800,    -0.193,
    -0.900,    -0.699,    -0.440,    -0.254,    -0.182,    -0.094,     0.020,     0.189,     0.462,     0.835,     1.311,     1.342,     1.075,     0.649,     0.072,    -0.558,    -1.141,    -1.508,    -1.602,    -1.462,    -1.080,    -0.489,
    -1.050,     0.055,     0.174,     0.255,     0.268,     0.338,     0.483,     0.692,     0.999,     1.381,     1.697,     1.750,     1.537,     1.218,     0.709,     0.067,    -0.634,    -1.180,    -1.448,    -1.440,    -1.093,    -0.432,
    -1.200,     0.785,     0.839,     0.875,     0.864,     0.899,     1.039,     1.267,     1.560,     1.870,     2.063,     2.134,     2.003,     1.775,     1.371,     0.779,     0.026,    -0.656,    -1.088,    -1.214,    -0.930,    -0.247,
    -1.350,     1.078,     1.227,     1.335,     1.383,     1.426,     1.570,     1.793,     2.038,     2.254,     2.385,     2.500,     2.438,     2.284,     1.962,     1.441,     0.719,    -0.056,    -0.685,    -0.990,    -0.865,    -0.289,
    -1.500,     0.636,     0.928,     1.171,     1.339,     1.466,     1.668,     1.902,     2.140,     2.366,     2.544,     2.736,     2.754,     2.687,     2.390,     1.913,     1.227,     0.410,    -0.371,    -0.903,    -1.045,    -0.790,
